"Elektrisitet","IMPORT","Hovedmåler","707057500038344962","21.4","2023-10-29 02:00"
"Elektrisitet","IMPORT","Hovedmåler","707057500042201572","26.7","2023-10-29 02:00"
"Elektrisitet","IMPORT","Hovedmåler","707057500042745649","26.2","2023-10-29 02:00"
"Elektrisitet","IMPORT","Hovedmåler","707057500085390523","28.56","2023-10-29 02:00"
"Elektrisitet","IMPORT","Hovedmåler","707057500042745649","25.3","2023-10-29 02:00"
"Elektrisitet","IMPORT","Hovedmåler","707057500085390523","28.32","2023-10-29 02:00"
"Elektrisitet","IMPORT","Hovedmåler","707057500038344962","20.4","2023-10-29 02:00"
"Elektrisitet","IMPORT","Hovedmåler","707057500042201572","27.1","2023-10-29 02:00"
