value
28.675495
27.829857
20.138329
24.610924
24.331528
21.749363
36.88289
38.840828
40.29082
39.549747
39.974503
41.965385
42.170967
42.15381
41.90737
41.535446
42.28971
40.69088
38.557796
38.041008
38.95577
39.115475
41.47067
41.0101
17.48138
17.488316
17.376171
17.338718
17.325256
17.229233
17.260847
17.597477
18.137009
18.643753
17.976067
18.720783
18.392641
18.847773
18.422096
18.195576
18.433537
18.47409
17.763971
17.926365
17.944223
17.607594
18.097008
18.775017
39.971016
24.479614
18.557756
18.69478
18.546885
35.599358
42.34684
41.72675
41.40028
41.70501
41.173683
41.053246
41.00733
41.01265
41.669685
41.32724
41.643475
52.762016
45.743023
45.03595
44.8397
45.16793
40.998516
33.15429
34.218002
39.077698
42.10023
42.135925
41.294037
34.05279
37.542645
47.77433
48.11361
48.52574
49.571285
55.677834
42.32036
44.4449
41.857307
55.686302
54.63545
42.32802
43.982582
48.864143
54.559742
51.715103
34.117043
26.324636
19.278812
20.201332
18.955065
19.019178
19.932566
22.138535
26.656395
48.956665
43.967155
42.019096
41.426163
41.921856
41.174606
41.4422
41.764576
42.782585
43.254242
44.877487
45.452217
50.964638
49.65152
55.37896
44.14868
43.36477
52.24464
53.45436
53.021732
49.9877
48.31428
51.782883
51.77478
49.996376
46.130764
46.304104
49.903877
45.141327
45.024944
43.2725
43.665028
43.60426
45.799515
46.247494
43.37442
42.254658
44.325027
44.029186
43.58677
44.982796
35.278183
24.7589
31.675209
20.807514
20.821644
25.244617
45.27446
41.78578
43.004295
42.95041
43.425663
43.38726
42.93458
43.028885
43.028236
43.044453
43.114655
43.360687
42.858387
43.143867
42.825092
42.081818
39.21908
33.945473
27.170303
26.781424
21.630018
25.560034
23.503979
31.74391
32.354103
39.889347
42.79764
42.580803
43.38836
43.508255
43.367172
43.41123
43.387047
43.356003
43.440872
43.25939
43.28106
42.768417
42.707657
41.619347
32.62446
32.944366
19.73379
19.611126
19.71777
19.679958
19.389046
18.776178
18.301373
18.564114
19.681108
19.823124
19.485947
19.69287
19.702208
20.344921
20.40976
20.201431
19.881264
20.013458
19.989052
19.863176
19.47527
18.967726
19.989693
19.545368
48.362133
27.724274
25.02971
19.981287
20.20922
48.380333
42.625187
42.236855
42.19287
42.540695
43.23377
43.290543
42.30481
42.510323
42.500618
44.52189
43.82035
43.585236
44.83004
55.13792
57.10549
57.103333
56.42131
55.363255
49.970005
49.863335
41.635895
19.49662
23.283047
44.12169
49.865887
51.019424
43.845062
42.711224
41.882496
41.996155
41.89242
42.708214
41.764328
41.73965
37.737625
36.63787
34.42295
35.440388
28.115795
40.651863
37.362988
38.982414
37.757286
40.56732
37.815468
42.306053
41.198135
42.860275
41.966892
42.22876
42.00555
41.893097
42.722557
42.317497
42.15036
42.535805
42.88696
43.234573
43.01954
42.93029
42.90629
42.67031
41.121613
40.517628
24.772919
24.886889
25.467909
20.680576
21.631996
25.535141
21.351816
28.007914
36.599236
40.676826
39.3282
40.488285
40.529026
41.40461
41.863396
41.260464
40.55138
40.445038
40.47745
40.47868
40.821175
40.69715
40.961243
38.99254
29.794266
28.606821
23.113522
21.905962
18.457027
19.071165
18.984974
22.485676
29.502558
37.63276
40.9015
39.736496
40.566994
41.90497
41.915142
41.62963
41.824097
41.839794
41.597088
41.76394
41.151024
40.615623
40.29509
37.599327
37.859055
29.94199
33.67252
32.68461
31.83821
33.78177
33.004456
33.78587
36.76634
37.183014
37.16862
37.63667
37.636684
37.140575
37.13846
37.16224
36.98314
37.262394
37.187843
37.19771
36.507015
37.753628
38.4152
37.200417
36.876198
36.770428
19.362114
19.43083
19.246021
18.971958
18.4963
17.828886
17.565928
17.708605
17.808971
18.116997
18.106924
17.206902
16.981653
17.396263
17.50564
17.801132
18.785267
18.521994
17.550941
17.459127
17.763672
17.489634
17.653364
17.435036
38.74994
38.749557
37.362213
35.427444
37.323997
38.67499
41.79627
40.82464
39.704964
39.934784
40.954353
41.17237
41.11063
41.370872
41.042206
41.43353
41.760002
41.187214
40.703705
40.2042
41.87263
42.532578
41.514404
20.809174
37.031754
27.811579
33.484077
27.597725
28.695383
29.247143
39.080948
45.65406
42.237247
41.142117
40.947197
41.980564
41.446846
41.644653
42.032875
42.768703
41.867264
41.848625
41.64594
40.96087
42.262115
43.720646
41.306606
38.609234
32.84752
18.903713
20.741163
19.282331
19.181728
20.815763
43.03264
43.470055
47.686573
44.793488
41.86435
41.8161
41.747383
41.818127
42.229927
42.37718
42.123108
42.13461
42.049637
44.311646
42.431664
44.710155
42.998543
42.700462
22.796015
22.9474
18.98616
17.539633
17.67095
20.439514
26.724977
44.725697
44.012375
44.373856
42.25935
41.527874
41.906425
40.895718
41.196465
41.330708
42.336845
41.76714
41.871014
41.893192
43.462402
44.977684
49.99122
40.054893
29.018234
20.377098
17.518593
17.648064
23.54004
36.117252
50.57389
46.767845
47.788395
41.880558
41.75926
42.8113
42.768646
42.798744
42.98835
42.747513
43.029373
42.16606
42.146503
43.401
48.45707
55.6181
52.706406
33.301727
36.904358
34.771637
20.56892
23.451157
20.515076
35.13374
54.249878
50.074566
43.817455
42.367233
41.990738
42.26252
42.30609
42.287186
45.00655
43.590263
42.61274
42.193993
41.66854
41.994072
45.51643
52.187378
50.64283
47.28285
18.626568
17.652946
17.464146
17.382175
17.18383
17.220697
17.766285
17.633698
17.887533
18.036882
18.481247
18.562595
18.165758
17.712362
17.792242
18.02083
18.646332
18.112087
17.665756
17.552124
17.554573
17.3307
17.449263
17.651644
29.031488
22.996487
22.836105
23.91137
27.900969
41.663628
51.619415
48.949116
44.64972
43.021515
42.71154
42.777752
43.695976
42.9312
43.771084
45.135414
43.80021
45.997196
49.651394
51.891407
51.473232
51.164272
50.444336
46.698746
36.618225
29.557701
22.699335
20.860153
26.497324
54.197563
50.538948
46.94876
43.802673
41.566555
41.49663
42.058926
41.5926
40.96692
41.056747
41.642586
41.58366
41.30474
41.589024
41.890564
44.422935
44.273212
34.529705
34.23878
22.69881
18.432209
18.349087
17.153038
17.185307
17.106724
36.83502
45.000214
44.681725
43.435307
45.57753
46.3588
46.309937
46.243546
44.706192
46.2012
45.28043
45.03607
43.345627
46.863136
50.65991
50.643803
52.427414
42.387146
42.495197
38.81033
38.919083
38.92049
37.13982
42.371548
54.546665
44.51406
47.349174
46.816124
40.70466
41.377728
41.543877
42.20607
41.732594
41.528454
41.640247
40.85933
40.530552
40.686237
42.94435
43.526733
54.1675
37.56276
29.814598
26.383978
18.637152
17.923075
20.157322
43.466515
37.836967
52.535973
44.794205
42.345165
41.64597
43.166264
42.89545
43.3415
43.13833
41.817944
41.846462
42.288296
42.15028
41.702717
42.996864
42.99421
51.93507
37.346745
46.37497
40.26361
25.691637
19.496487
25.993153
44.96792
43.18002
48.47532
43.27232
41.72369
41.27278
42.43741
42.432625
42.832657
42.332493
41.970634
41.756474
40.80083
40.31264
41.006165
42.303658
44.656944
42.50599
41.816544
18.766346
17.90989
18.105925
18.641792
18.344276
17.442223
17.603672
17.645279
18.464903
18.132713
18.468134
17.993397
18.001907
17.913334
17.91246
18.059761
18.753384
18.786732
18.437069
18.464245
17.727962
17.864405
17.806133
17.756401
48.708534
37.1155
36.37692
36.57294
37.77751
41.26531
55.677048
54.533657
55.987167
54.52001
55.225597
46.443287
43.227333
42.520256
42.37553
42.5511
42.04167
41.411476
41.840385
42.466904
55.260162
42.15774
45.051872
38.69068
27.971846
32.485687
29.409
33.38369
39.125877
33.196606
30.4021
42.359756
42.59065
41.443386
41.46672
42.24536
42.310825
41.255096
41.95661
41.453167
41.02761
39.211983
41.78012
40.61175
42.377785
40.929604
40.98038
42.010178
37.33096
23.541264
22.94586
23.255371
24.739374
24.791088
38.744545
40.825497
44.704414
42.14276
41.08772
43.330143
43.19208
43.317146
43.213276
42.423393
41.42627
40.593475
39.165886
40.89285
44.69211
40.470352
37.075863
34.66166
34.72035
32.636833
23.297777
23.293633
24.303389
31.605152
36.784206
38.230858
38.291595
37.4237
39.00257
39.60882
40.363533
41.92713
41.27775
41.275654
40.793053
41.397953
40.32241
39.634953
38.51044
38.436768
36.82022
36.32493
35.51101
35.162178
30.349049
29.901539
23.572598
30.272404
36.157986
36.683376
37.948288
39.455032
40.987583
39.785217
39.68148
37.974667
36.567444
37.401276
36.76763
38.992706
38.5597
37.301243
37.0809
35.045525
27.169538
27.207603
19.576931
19.55856
19.5424
22.139004
23.101929
26.48379
31.979406
36.61903
38.006203
38.58648
38.550354
38.44059
40.815434
40.129684
40.18966
40.456337
40.92207
40.3696
38.737213
37.928917
36.769245
35.781834
33.633766
30.247166
18.295279
19.37571
18.345776
18.196335
18.03345
17.766235
17.4586
18.040785
17.801548
17.887535
17.764843
17.917631
17.724197
18.18844
18.22168
18.214231
18.579899
18.203548
17.880318
17.856617
17.73264
17.65598
17.711363
17.834108
39.03672
39.10043
35.84368
26.056242
20.057526
22.620579
29.15128
34.814964
35.728302
35.708755
35.587257
36.976227
37.14429
38.77096
38.8951
39.702797
38.878956
39.53833
39.393272
39.449493
36.470844
39.036133
36.78831
36.653328
36.27234
37.878716
36.678123
36.689133
37.99997
38.00006
36.233982
36.234116
36.66542
36.091778
36.258358
37.41661
39.72768
36.81688
36.85975
36.863785
37.37455
37.69986
37.96743
36.78758
36.045517
35.457188
25.934292
24.872326
22.999525
18.12044
18.286167
19.006842
23.40054
26.216093
29.321009
31.453285
31.521301
34.391167
35.036354
35.360355
37.749027
36.99353
37.01466
37.29934
37.620934
37.363754
36.835644
37.16217
34.608532
30.225063
28.116856
25.108353
21.184683
19.319149
19.369778
19.349016
19.335644
19.016861
29.220158
30.133131
37.26692
37.849678
37.640137
39.317825
39.33595
39.65671
39.452362
38.53922
39.385868
38.033882
37.712578
37.735546
40.605278
33.316833
30.788914
28.25112
28.756262
30.272371
23.629982
22.096298
23.59084
27.689287
26.09523
27.860788
37.178574
37.49843
38.884346
41.28575
41.550156
39.568367
39.107193
38.651386
38.60975
37.884644
37.89273
37.64827
40.83542
43.82773
43.861237
42.933907
44.80011
42.63299
43.202827
43.29682
38.330276
38.979446
47.05568
44.11332
42.475166
41.993973
42.45887
42.86193
42.588886
42.68844
42.68154
41.993248
41.62197
41.25286
41.528023
41.62065
42.68338
41.865948
41.134544
37.472065
17.4254
17.4933
17.56371
17.63422
17.446926
17.430351
17.37474
17.57843
17.94151
18.284515
17.991364
18.204346
18.130287
18.272423
18.583714
18.3103
18.59665
18.29879
18.227127
18.28773
18.25272
17.991821
18.50165
18.74047
50.25485
49.108566
44.200294
25.458355
19.677988
25.449993
44.18518
44.58412
40.490322
41.017654
40.832237
39.611626
39.30918
40.332043
40.223537
39.844345
40.024708
39.65317
40.65684
41.523296
41.691116
42.378304
41.691845
41.488476
43.88742
41.18445
41.1273
42.188576
42.65522
44.039543
47.303123
45.042564
42.000866
42.10897
41.6251
41.739227
41.49217
41.695053
41.852036
42.155132
41.42174
41.363148
42.160156
41.48371
41.19941
42.4016
42.46689
44.742035
46.175148
45.726
47.522923
48.32731
50.452744
48.492638
46.121925
43.913258
42.89921
43.499825
41.783012
43.02902
42.55886
42.58895
42.516956
41.727745
41.823
42.727562
40.831833
41.679787
41.6043
42.01854
43.546627
42.60279
43.6782
43.620052
43.680958
43.737694
44.919434
43.576263
42.382378
41.719326
41.548435
41.743626
43.21797
43.223343
42.505653
43.05248
42.44117
42.799606
42.49873
42.46203
43.37386
41.981846
42.445274
43.814545
43.676365
49.51651
38.850113
33.19814
28.291237
33.360535
31.89724
42.098457
42.09183
42.479774
42.095757
41.91359
42.13289
42.560524
43.402466
43.161106
42.91801
42.84859
42.957474
43.23478
42.820427
41.97786
41.985134
41.516357
39.45795
38.398235
37.364544
38.556984
38.45771
39.176502
40.95717
39.612846
41.09772
40.787468
41.272408
41.185402
41.42986
41.079773
42.298508
41.58427
41.440487
41.538506
41.10096
40.711407
41.00483
40.446167
41.15673
41.499542
40.19109
37.563015
18.993832
19.117916
19.117977
18.919638
18.863186
18.404724
18.462383
18.264227
18.44394
18.618908
18.477636
18.481651
18.320698
18.738836
18.985088
19.040861
19.145267
19.058704
18.994198
18.583307
18.612068
18.744396
18.958672
18.734615
42.74038
37.212532
28.79244
30.851215
28.22216
32.328243
43.07199
42.588806
41.507584
41.00116
41.871086
42.1493
42.034035
42.391525
42.39449
42.00567
42.05444
42.000885
42.070164
41.183083
40.73291
40.630474
42.527336
39.267487
43.407707
34.14802
32.961773
25.93488
23.819344
23.280512
35.24418
41.037476
42.53672
41.056328
40.98087
40.82379
40.933945
40.742844
40.706867
41.001328
41.02266
41.43232
41.292557
40.76306
40.503716
42.404686
42.377033
41.639366
39.964085
43.503136
42.845116
42.39553
35.531937
38.35241
43.262497
41.865692
46.26154
41.001472
41.64034
42.22962
41.761593
41.776104
41.159653
41.626404
41.536037
41.036034
41.058693
40.889214
41.30934
42.579304
41.83687
39.233917
23.630997
23.750301
25.673405
21.03072
23.796513
26.03508
29.131615
45.67432
42.286194
40.66668
41.17901
41.325714
41.541428
40.80159
40.267944
41.1615
40.59039
41.09104
41.022083
40.894356
42.03498
43.233868
49.832996
35.097855
43.73649
43.1065
41.86312
41.246864
22.412617
22.434563
25.859257
57.008503
61.791855
48.356125
41.570595
39.121513
40.400673
41.235344
39.174393
40.768536
40.531017
41.779213
41.696487
43.38045
47.1494
59.246597
59.716084
56.284634
52.92446
54.837616
55.062748
55.172306
55.204163
55.75831
53.556812
40.33549
40.632584
40.86402
40.744083
41.385468
41.351097
41.16819
41.728844
40.80928
41.608036
41.605236
40.948196
40.733948
39.666958
40.123222
35.228138
34.512848
18.640684
18.556126
19.337055
19.242964
18.435425
18.392265
18.715908
17.727629
17.52567
17.867058
18.166967
17.847687
18.257875
18.251122
18.272388
18.591415
18.920025
19.12408
18.357214
17.870243
17.723984
18.215206
18.327593
18.068386
49.654648
36.648026
21.277079
22.61771
49.428913
54.45838
53.69721
56.597794
52.99413
45.760162
40.85437
41.028515
40.32862
40.14836
40.8118
40.689644
40.588177
40.08339
40.411823
44.47243
46.776936
45.939835
55.40928
43.99194
46.43472
26.397722
19.362062
34.784508
20.743877
28.066605
32.89171
53.92865
46.99379
46.172035
40.90772
40.79077
41.278603
41.657585
41.60064
41.659286
41.602123
42.161255
41.57626
43.886215
42.867752
53.090645
54.812557
51.97668
52.863434
31.505264
19.32772
20.54036
22.085255
37.067574
54.52543
56.3031
52.014942
53.523994
42.876076
41.262676
41.68603
41.300865
41.21691
41.20247
41.265987
41.699112
42.87214
49.42203
48.161987
49.922527
52.93206
52.722176
44.642296
37.02168
37.264107
27.091217
20.735767
37.618122
51.67982
52.357674
45.880627
56.338654
42.595886
41.537548
40.965412
41.92141
41.762398
41.939133
41.118923
40.82125
42.067028
41.855934
45.05963
41.7153
33.583824
30.279518
25.279314
23.108816
22.032543
20.264204
21.24862
26.283974
25.797329
28.73883
37.95643
37.552307
38.910378
39.670708
39.097576
38.6052
38.9699
38.62053
39.02806
39.035988
39.360443
38.647873
38.06843
37.18891
34.088085
27.755398
23.253788
26.314213
22.945845
21.141708
19.885687
20.735844
21.166508
23.890362
36.2712
36.846806
38.297726
40.542366
38.904182
39.622353
39.63836
39.137924
41.299004
39.353683
37.920937
36.589127
35.303314
36.007294
25.871338
27.601522
19.48127
19.257168
19.03441
18.997341
18.758192
17.94971
18.4763
17.591852
17.507141
17.423243
17.53684
17.742908
18.197777
18.04029
17.998547
17.722244
17.690554
17.602161
17.494007
17.466236
17.422989
17.543804
18.56251
18.725327
29.014015
27.106617
18.238379
18.875984
20.313469
20.644926
23.161316
29.624542
38.79136
39.776295
40.195267
40.274887
39.536934
40.968895
40.69664
39.77865
39.828346
40.016586
40.3238
39.939754
40.653435
39.68087
39.809708
40.561234
35.829857
33.027744
28.051123
23.160513
23.862333
22.967327
26.456059
29.189117
39.790115
40.203667
40.122643
40.907047
39.547768
40.68726
41.042866
41.46649
41.2566
41.512394
41.319923
41.09172
40.907093
39.70896
37.0332
32.31656
41.13099
33.486343
27.94359
41.964546
51.329803
43.86246
44.97169
42.683735
40.61293
39.899006
40.854713
41.274734
41.673325
40.956467
41.311623
42.595306
41.49682
41.121765
41.907448
41.084084
40.368866
41.85326
43.47296
44.942116
48.23264
48.003254
49.11345
49.12342
47.404316
47.593277
51.865147
49.21875
45.315903
42.14437
42.801437
41.50036
42.390816
41.529205
41.88104
42.80178
42.58421
41.680244
41.740654
41.021217
41.399197
41.188286
36.20643
29.955673
23.753386
23.686302
20.584936
19.89164
20.47179
27.176056
27.558397
40.56436
43.736305
45.134155
44.29783
43.899895
42.816338
42.992466
42.769646
42.57537
42.547806
42.939365
42.7561
42.714554
39.567677
41.569054
37.944748
34.27235
27.430313
25.986282
23.359442
22.003654
31.219044
37.33677
53.527546
48.237026
54.276127
42.855297
41.334164
40.8405
40.86257
40.97117
43.13742
43.12735
41.010353
39.62271
40.458233
40.698784
40.825752
40.28605
39.802586
39.98645
20.24569
20.075808
20.071903
20.034851
19.94614
18.763
18.348501
18.321594
18.566128
18.60837
18.33768
18.69075
18.811718
19.198578
18.765253
19.146288
19.507812
18.985685
18.904093
19.419403
18.681385
18.549915
18.634075
18.771032
42.367165
40.044804
40.5259
40.601425
40.602386
40.576958
44.184776
41.00126
41.40564
40.77588
39.71405
39.16549
42.28824
42.633125
42.965324
41.995453
41.443653
39.507645
39.488243
39.478737
39.495396
39.43358
38.997116
37.563957
37.72738
37.082638
36.86337
36.153694
36.076553
33.989853
34.464912
36.397934
37.89839
37.97575
38.010864
37.577126
39.56768
40.771885
40.79676
40.770107
40.720623
38.20159
37.77143
34.95961
35.53766
33.775356
27.949257
20.308067
18.47393
18.294336
18.544184
18.955072
18.20088
20.849047
23.587666
32.400482
35.421062
35.306675
35.887993
36.34814
37.229034
37.33692
38.10639
37.687996
36.831276
36.735382
35.39967
35.286694
23.65999
34.33723
29.726963
29.872936
26.42725
26.483757
24.239222
22.969875
31.458696
24.753113
24.056824
24.152264
31.605946
33.33995
35.45515
35.6296
35.549522
35.798122
35.53564
35.81726
35.97082
36.273445
35.51345
35.40307
34.870377
35.062073
33.616035
30.334545
30.696697
30.588406
19.910347
20.635483
23.380304
30.244308
27.887842
23.283955
34.473656
36.537743
35.372204
38.04765
37.801434
37.70437
37.130272
35.111458
36.889084
35.701836
37.047348
36.81367
36.62319
36.664078
36.529423
35.86023
33.654366
34.113274
34.088814
34.87223
35.045547
35.126625
32.99644
36.84049
36.66211
33.669823
36.953033
37.13828
37.217327
37.368332
37.49981
37.13224
37.2978
35.775024
29.224228
29.08212
34.16843
34.504402
34.466637
28.487286
18.838642
18.852089
18.770313
18.581667
17.639118
17.14387
17.187943
17.329212
17.500687
16.94556
16.87154
16.919659
16.925282
16.99401
17.417084
17.613071
17.861513
17.608873
17.189283
17.27152
17.325228
17.330454
17.269741
17.434055
32.68422
32.684036
28.288298
29.23645
